"","iso3","ln_y","growth","hc","gvmnt_c","gcf","ext_bal","trade","inflation","fem_emp","tot_emp","inf_mort","lexp","tfr","age_dep_old","age_dep_young","urban","yrsoffc","military","competitiveness_leg","competitiveness_exec","parliamentary","presidential","voice","stability","effectiveness","regulation","law","corruption"
"22","CHN",-0.150745009498312,0.0719088213632168,0.0619636095148382,-0.0649505038236777,2.07162533312629,0.377689939559627,-0.698358974699795,-0.223958667253653,1.33113812988148,1.38258896649951,-0.359540700296106,0.571173372054348,-1.01974280137768,-0.213867788711073,-0.945716356922092,-0.707955417736214,0.915327510781075,-0.436617107406757,0.0205013414192437,0.0236610143398985,-0.758212912660786,-1.09120978529255,-1.71615674888344,-0.359441574876827,-0.247056586320968,-0.829327172440096,-0.511490283761617,-0.742502363714177
"23","CIV",-0.778342920574094,-0.0214220873232873,-1.10580372784155,-0.519640523924215,-1.59576571434401,1.27439371348353,0.0998739312806931,-0.195651329313632,0.169297735762744,0.615333464696318,1.63076247582656,-1.96374675539073,1.37132570447161,-0.911117449224015,1.08432889027008,-0.435745931777705,-0.644400695695114,-0.436617107406757,0.0800449456709208,0.0832123313302047,-0.758212912660786,0.912322935244589,-1.32864911414066,-2.01444028660889,-1.12445757723618,-0.73695251576096,-1.4752811970428,-0.89290667330132
"24","CMR",-0.80074985057756,0.0109586505035785,-0.608740680166913,-1.01545026695232,-0.244468658270119,0.179856916198049,-0.736997352119864,-0.211572721190838,0.759438981386949,0.690187973398556,1.35870664599684,-1.48705044651737,1.25659551357265,-0.739254117936549,1.28409435011793,-0.355920965842454,1.9078818239932,-0.436617107406757,0.0800449456709208,0.0683245020826281,-0.758212912660786,0.912322935244589,-1.30088202047766,-0.726345616166083,-1.00586941495115,-1.22242545779955,-1.34721149610312,-1.14344759696009
"25","COG",-0.859429508620261,0.0448775770899234,-0.439050335637203,0.448505015977709,0.224579446648322,2.13899794930275,1.28629311756982,-0.23479194679188,1.01762576169122,0.634046734939129,0.989283466543859,-1.53279849525998,1.02028556813899,-0.714152843907043,0.854955534093862,0.18947199770136,-0.219020275747062,2.28011156090195,0.00561544035632446,-0.00611464415525466,-0.758212912660786,0.912322935244589,-1.03795346500052,-1.68342994525485,-1.49016743730468,-1.41158129066074,-1.33996162126861,-0.938629878773448
"26","COL",0.0958522490634144,0.0401557790107177,-0.0774242682555528,0.0913281356907092,-0.573418342673319,0.00243144122709393,-0.900632260561554,-0.198906514636174,-0.156509285680295,-0.0489976230404225,-0.53709292607971,0.422400201808266,-0.572237977174804,-0.580317449614828,-0.371569225076344,0.742783936645647,-0.360813749063079,-0.436617107406757,0.0800449456709208,0.0832123313302047,-0.758212912660786,0.912322935244589,-0.599158270483512,-2.00346604138299,-0.59992516301856,-0.217345164579109,-0.904808678158098,-0.356687600805356
"27","CRI",0.301163875266574,0.0246411532548778,0.362331767326023,-0.188351491472847,0.122646688047304,-0.128506692754773,0.316616515213562,-0.183941224612779,-0.383959550103129,0.0445701559046254,-0.823467483795202,1.01712952396322,-0.626463689291224,-0.329961951071659,-0.430832160778219,0.279841481683229,-0.360813749063079,-0.436617107406757,0.0800449456709208,0.0832123313302047,-0.758212912660786,0.912322935244589,1.06349736956981,1.01096014686157,0.115658222802152,0.192602282601956,0.525673512657006,0.408896185408825
"28","CYP",1.15532104736015,0.0213944924357337,0.895672776711169,-0.0968680277046242,0.0728978277717303,0.315259664260946,1.05146981132342,-0.222991733341028,0.366011484304141,0.269132611213086,-0.975245999384412,1.06657914426436,-0.970654261988077,0.550447832886695,-1.02186298803988,0.573859910589566,0.348153617517007,-0.436617107406757,0.0800449456709208,0.0832123313302047,-0.758212912660786,0.912322935244589,1.10860662283368,0.10292074850011,1.10433115823138,1.10438344044575,0.864441932435434,1.04354999224253
"29","CZE",0.999288562145539,0.0217880786482583,1.81647143740298,0.911270293096994,1.10679872901401,0.145461888542682,0.353883410946151,-0.214227868644332,0.101677494623984,-0.179992656336589,-0.963791017075793,0.778044102740506,-1.22351731954149,1.2237944309975,-1.40935102279541,0.790467178896624,-0.360813749063079,-0.436617107406757,0.0800449456709208,0.0832123313302047,1.31300284875404,-1.09120978529255,0.940351998043508,0.971858050353804,0.759820806223476,1.06754287943141,0.732207436453361,0.194930768800948
"30","DEU",1.35337403869427,0.0168071739401435,1.25946923571353,0.533564173883839,-0.227614211759277,0.536193165520704,-0.307547176877586,-0.220406894629346,0.0402044628611091,-0.432625730874773,-0.989564727270187,1.06709019087599,-1.12648183470158,2.07309217755398,-1.40301488442165,0.763576540504644,-0.360813749063079,-0.436617107406757,0.0800449456709208,0.0832123313302047,1.31300284875404,-1.09120978529255,1.39278923297123,1.044203640386,1.5067664530451,1.46411448318633,1.51841593262576,1.72654940730705
"31","DNK",1.43066737967872,0.010004995573798,0.931025998775858,1.62031465010579,0.00176720860747229,0.683423940215067,0.194352576196791,-0.215763984384426,0.740997118758284,0.512409050629865,-0.980973490538722,0.938859687866976,-0.909578986235899,1.64232256992252,-1.1595793094255,1.27496449203466,-0.786194169011131,-0.436617107406757,0.0800449456709208,0.0832123313302047,1.31300284875404,-1.09120978529255,1.53818664983896,1.46793087656012,1.87823873407404,1.69370264072002,1.78000679817974,2.0830359211687
"32","DOM",0.107938807193106,0.0346546038420499,-0.178445982596247,-1.29221972343117,-0.0658440557317991,-0.308631776756343,-0.0505816670335444,-0.201218116101254,-0.383959550103129,-0.35777157910528,-0.19917094797543,0.377233527192643,-0.273140365080026,-0.383987240898767,0.0288114207625342,0.34802089555896,-0.644400695695114,-0.436617107406757,0.0800449456709208,0.0832123313302047,-0.758212912660786,0.912322935244589,0.126823918113909,0.0647442622985981,-0.600203361876606,-0.491867890465581,-0.785622333246176,-0.467751854201361
"33","ECU",-0.146933321502087,0.0477325129684165,0.0994719416607625,-1.08551451845521,0.262791474053015,-0.207596646310537,-0.550763439839854,-0.170424507014287,0.163150526386859,0.605976829574913,-0.350949463564641,0.611771102421987,-0.228047404477951,-0.437447129405063,-0.00844677900498744,0.253035538215318,-0.219020275747062,-0.436617107406757,0.0800449456709208,0.0832123313302047,-0.758212912660786,0.912322935244589,-0.227464868443486,-0.842675391058313,-1.04487199819474,-0.98858875169728,-0.856586271854649,-1.0469101298216
"34","EGY",-0.173964492015607,0.0291458613828015,-0.389146609900243,-0.58945998545892,-0.47646556282807,-0.0668717103343573,-0.729806642432291,-0.211863357850038,-1.9207852269245,-1.59286597563371,-0.153351018740952,0.17547560687326,-0.103042868125363,-0.445744428224877,0.0942918497461402,-0.51891634721369,2.04967529730921,2.28011156090195,0.0651590446080016,0.0683245020826281,-0.758212912660786,-1.09120978529255,-1.20689648550207,-0.458366706611236,-0.596083175438896,-0.792274720887697,-0.0456516070043688,-0.403857890381473
"35","ESP",1.23903565638682,0.0124456911826611,0.836080141929423,0.136607389260378,0.677371468270699,0.0938196344495879,-0.431116909609343,-0.20753476347087,-0.6421460959064,-0.956605150193932,-0.960927271498638,1.1957895439874,-1.17785356196977,1.90830255935062,-1.45542470117807,0.905821665478917,-0.077226802431045,-0.436617107406757,0.0800449456709208,0.0832123313302047,1.31300284875404,-1.09120978529255,1.24354695443755,0.405464505135851,1.64016823259766,1.25297822669713,1.11760781952726,1.09617486465638
"36","FIN",1.34530372604124,0.0156882289838912,0.863187527893719,0.869632601394481,0.0522923086070443,0.847489870494953,-0.125774805294096,-0.222177503574917,0.43363195994391,-0.114495139688501,-1.01247469188743,1.05654106357177,-0.909578986235899,1.71246137113193,-1.22445331443394,1.15863601382557,-0.502607222379097,-0.436617107406757,0.0800449456709208,0.0832123313302047,1.31300284875404,-1.09120978529255,1.57077629962699,1.70052170550608,1.95064618087552,1.80603051520481,1.80664642010155,2.13874416837859
"37","FJI",-0.0579100643719254,0.00219702621662816,0.87242625104572,0.0468174473011781,-0.250776535791736,0.0654447962322114,1.07186973520997,-0.211241449681874,-0.586820508020419,-0.35777157910528,-0.528501689348246,0.0807491321824361,-0.178388068118704,-0.84612706267076,-0.157646930613201,-0.273174025026815,-0.644400695695114,-0.436617107406757,0.0800449456709208,0.0832123313302047,1.31300284875404,-1.09120978529255,-0.111918331424135,0.384645848293445,-0.132739607534611,-0.224488093678203,-0.488781522557455,-0.107010741030366
"38","FRA",1.35893600118042,0.00576696853228399,0.901367421747594,1.19453288033464,-0.0577485935390055,0.348911108600888,-0.485907785156104,-0.217050316988188,-0.0827416006646406,-0.666545178237393,-0.989564727270187,1.1662519875356,-0.818251471092456,2.05276959425139,-1.13288386135737,0.899342503787621,-0.219020275747062,-0.436617107406757,0.0800449456709208,0.0832123313302047,1.31300284875404,-1.09120978529255,1.08910412592055,0.872193381800462,1.38836829892839,0.847642002884138,1.10239820841662,1.00998021271646
"39","GAB",0.32902226932145,0.0839244585194449,-0.000817084814061546,0.107857101668265,0.444882573637068,1.64727280055147,0.204348939473269,-0.222710491876771,-0.297897211834703,-0.937891523018378,0.427989333421496,-0.780847324013521,0.61387812575067,-0.107954689582259,0.759713676955728,1.1189140944371,4.03478392373345,-0.436617107406757,0.0800449456709208,0.0832123313302047,-0.758212912660786,0.912322935244589,-0.657791200564049,0.324884383059677,-0.586266548834377,-0.451597851613232,-0.301957401312981,-0.525239145535311
"40","GBR",1.39448544772875,0.00344507799285923,0.638647608025135,0.540077311191571,-0.31345309770536,0.0320992580713292,-0.476121021807118,-0.215013720790595,0.439779169319796,0.11006731561996,-0.958063525921483,1.05888531408382,-0.960950713504086,1.91841826472114,-1.14341653735921,1.01228318503394,-0.219020275747062,-0.436617107406757,0.0800449456709208,0.0832123313302047,1.31300284875404,-1.09120978529255,1.24673091649708,0.61806026679467,1.63384752622745,1.681693951162,1.54474790016899,1.8314821614269
"41","GHA",-0.842097705942524,0.0512038129270944,-0.198331395605296,-1.07825718396336,-0.256029319127633,-0.612754294148118,0.476028271832941,-0.120448696853767,1.13442438134008,0.765041768235295,0.642770251708115,-0.932935264483638,0.716050783317397,-0.86485801532526,0.7134099015503,-0.417875302799097,-0.644400695695114,-0.436617107406757,0.0800449456709208,0.0832123313302047,-0.758212912660786,0.912322935244589,-0.139799108369301,-0.241244656620484,-0.321394631291323,-0.762549834786674,-0.121407046920731,-0.40244095185098
"42","GMB",-1.10489835024065,0.00792916530753305,-1.54579435570487,-1.06923607838342,-1.86622733552829,-0.134120360672615,-0.331664175876397,-0.178311683068062,1.29425440462416,1.34516242601389,0.625587778245185,-1.01491370488995,1.45751604688823,-0.949461856756784,1.40146712692259,-0.231207690150511,0.206360144200989,2.28011156090195,0.0651590446080016,0.0832123313302047,-0.758212912660786,0.912322935244589,-0.750765400247849,0.744356381281423,-0.861177398409547,-0.854163523472539,-0.385999113320937,-0.541504317333328
"43","GRC",1.13084059134648,0.00518104033986274,0.768960729431997,0.605087399303845,0.398554394299985,-0.465372604152088,-0.530010078257428,-0.211102901147888,-0.672882611787837,-0.99403240454506,-0.938017306881399,1.10670802452959,-1.16643762257683,2.19680636127611,-1.40676615732771,0.769039363107109,-0.077226802431045,-0.436617107406757,0.0800449456709208,0.0832123313302047,1.31300284875404,-1.09120978529255,0.954630731557394,0.815449118919254,0.567703612131033,0.832448466457512,0.615619081746967,0.269661962817934
"44","GTM",-0.320368519265307,0.0128370370120336,-1.08916605498654,-1.11584251787406,-0.145336428374681,-0.694078933740069,-0.195315955538394,-0.196665468945042,-0.26101348657738,0.34398676298258,-0.0473924323862199,0.147478223007873,0.509993077275003,-0.57389634781195,0.955464461340319,-0.389841282932182,-0.502607222379097,-0.436617107406757,0.0800449456709208,0.0832123313302047,-0.758212912660786,0.912322935244589,-0.534711962445962,-0.903391888086072,-0.684330790934488,-0.420865176168569,-1.10564729502479,-0.599265636759162
