"","iso3","ln_y","growth","hc","gvmnt_c","gcf","ext_bal","trade","inflation","fem_emp","tot_emp","inf_mort","lexp","tfr","age_dep_old","age_dep_young","urban","yrsoffc","military","competitiveness_leg","competitiveness_exec","parliamentary","presidential","voice","stability","effectiveness","regulation","law","corruption"
"11","BHR",0.771624238751136,0.0408503649545695,-0.0506671186555516,1.43838372154069,1.00352873522839,-0.619891386273997,2.26091094987535,-0.24314378284583,-1.0847519714993,0.428197906806222,-0.574321618582724,0.556287381302844,0.0870325227669295,-1.19138024662848,-0.304064352592228,1.40827430251963,2.04967529730921,-0.436617107406757,-0.00927046070659482,0.0087731850923219,-0.758212912660786,0.912322935244589,-0.854065039058664,-0.411000868673107,0.428804396620233,0.343142522411517,-0.0525069564352867,0.0168230910695447
"12","BLZ",-0.0601017132740522,0.0257979205663586,0.589659122598642,-0.42132831947299,0.64211669210197,0.0129132607137177,0.585925586843557,-0.208011834266502,-0.943364045344888,-0.488766255468692,-0.285083315290078,0.34789992053539,0.599037404539861,-0.500302099782788,1.08045023194431,-0.329961971615235,-0.502607222379097,-0.436617107406757,0.0800449456709208,0.0832123313302047,1.31300284875404,-1.09120978529255,0.733682707766353,0.476185307900391,0.182589175247301,-0.06113273356045,-0.0883912531199622,-0.150829778415806
"13","BOL",-0.786609159678214,0.0311502274889743,0.13086022375231,-0.538817163311953,-0.644351329527766,-0.389110129633826,-0.556433690513062,-0.165237892786593,0.249212864655286,0.568549575223794,1.18688191136755,-1.05040565764235,0.814798659066246,-0.465732019691438,0.77479576656291,0.10185509875174,-0.502607222379097,-0.436617107406757,0.0800449456709208,0.0832123313302047,-0.758212912660786,0.912322935244589,-0.0559990143644094,-0.241659239015906,-0.38230826513702,-0.00363335562553811,-0.388533143172048,-0.970134141549344
"14","BRA",0.0116720920947607,0.0290710973740325,-0.812696159848891,0.215626099306779,-0.355246376445144,0.405497117511715,-1.1936345001888,4.28130758333688,0.249212864655286,0.690187973398556,0.230390888597807,-0.0918041152578574,-0.382733383252159,-0.689980803276877,-0.00891791030145801,0.859705279323221,-0.502607222379097,-0.436617107406757,0.0800449456709208,0.0832123313302047,-0.758212912660786,0.912322935244589,0.0156543261409846,-0.242642631790867,-0.34268725574239,0.212448451713583,-0.427659151445952,-0.204077642390232
"15","BRB",0.803916730134158,0.0342752017414011,0.550559445273914,-1.40661764644844,-1.87243300313839,0.962894297788968,0.0350625139182286,-0.217075620045842,0.0217626002324509,-0.451339358050327,-0.683143950514611,0.432923542356847,-0.904441813509081,0.610458248898611,-0.862529646575221,-0.942179230249673,-0.219020275747062,-0.436617107406757,0.0800449456709208,0.0832123313302047,1.31300284875404,-1.09120978529255,1.45328178111223,0.98387637964193,1.22650694137089,1.16932859852831,0.862068624240191,1.12147176064643
"16","BRN",1.62930738422525,-0.00373482860402099,0.272114514412141,1.34352324727712,0.205125327337562,0.922236561667336,0.652993662133689,-0.218654677977098,0.0217626002324509,0.531122320872675,-0.852104939566751,0.615749295540934,0.00883333792535588,-1.09114102712582,-0.093593300922961,0.505426411941627,2.04967529730921,-0.436617107406757,0.00561544035632446,0.0087731850923219,-0.758212912660786,0.912322935244589,-0.804813432410815,1.1834707222396,0.787035627208982,1.44828524220748,0.653716889269769,0.361523458304151
"17","BWA",0.0515552427682363,0.0638711075898023,0.0846257195488285,1.88820615015735,1.13349345198929,0.690438006037857,0.31088884679724,-0.195781823944218,0.372158928181035,-0.0022137335678985,0.155933503591779,-0.59480057062588,0.616732110598903,-0.974225338459068,1.04199985110238,-0.368413467142666,0.773534037465058,-0.436617107406757,0.0651590446080016,0.0683245020826281,1.31300284875404,-1.09120978529255,0.823000297897866,0.946364134278893,0.264305989963658,0.594388244712022,0.40683147322737,0.405255538299456
"18","CAF",-1.55183257714844,-0.00386562591557205,-1.55658931779633,0.227063182833086,-1.20199034205755,-0.422154548801449,-0.681959064871771,-0.213738773219289,1.23278137286128,1.42937285597204,2.18632911779461,-1.81363736235278,1.35705578023044,-0.580800399115847,1.05661862263726,-0.768851068141991,-0.786194169011131,2.28011156090195,0.035387242482163,0.0087731850923219,-0.758212912660786,0.912322935244589,-1.10828614291255,-1.38758019065807,-1.64426683435715,-1.26270956120339,-1.60155344190021,-1.42313130195687
"19","CAN",1.24106734109466,0.0244378408091196,1.2025223723347,1.53111295875638,-0.41034222855158,0.209155259977575,-0.475194274369346,-0.219755119341055,0.402895444062473,0.0539267910260307,-0.926562324572779,0.97976685930221,-0.915286955932365,0.830348568407419,-1.06143840929713,0.920812667039171,0.206360144200989,-0.436617107406757,0.0800449456709208,0.0832123313302047,1.31300284875404,-1.09120978529255,1.60479140211608,1.1864157798318,1.66408885111712,1.33291257348393,1.53915842777818,1.89608711929004
"20","CHE",1.40226936563432,0.015638867362768,0.877097858966159,-0.745297186049757,0.618328233121045,0.456622016967883,0.0730274990799495,-0.216802653010109,0.648787571113972,0.858609547180342,-0.935153561304244,1.02641744449196,-0.989490561986412,1.50703909979553,-1.27755286943782,0.78712172939589,-0.644400695695114,-0.436617107406757,0.0800449456709208,0.0832123313302047,1.31300284875404,-1.09120978529255,1.42250203295109,1.40822507278153,1.69632782785771,1.42567668978097,1.81307731587625,1.80879613423696
"21","CHL",0.272392766144306,0.0216688397136974,0.534111552618663,-1.04957287822177,0.318473876172021,0.347451256916953,-0.367133527550831,-0.166662709736664,-0.881891013582014,-0.638474915940423,-0.71750889744047,0.618156840816807,-0.517441468088738,-0.158878394099521,-0.459020072577843,1.2035666710443,-0.502607222379097,-0.436617107406757,0.0800449456709208,0.0832123313302047,-0.758212912660786,0.912322935244589,0.599990004166671,0.639443173837518,1.06849518115826,1.57491310943533,0.953773326922893,1.20826518507592
"22","CHN",-0.612957658799489,0.0572075370188891,-0.47161075310831,-0.0605790203307463,2.02055239962907,0.293421689669155,-0.88551335572034,-0.18860530326066,1.53399932229977,1.67264965232156,0.0700211362771317,0.259992870584114,-0.652149552925318,-0.465162871318952,-0.518681862731433,-1.14095821704016,-0.502607222379097,-0.436617107406757,0.0205013414192437,0.0236610143398985,-0.758212912660786,-1.09120978529255,-1.42847189220273,-0.161488260450448,-0.441901413001452,-0.392254716379469,-0.528156268859216,-0.369816515435157
"23","CIV",-0.837520147178519,0.00732429843009754,-1.50681403959392,0.283789066880667,-1.91217311818671,0.496045711054329,-0.323509323430286,-0.226806243184528,-0.187245801561732,0.474981796278746,1.8884995777705,-1.48163522783454,1.79257386807074,-0.934102098500689,1.16504751239783,-0.637531588372648,3.6094035037854,-0.436617107406757,0.0651590446080016,0.0683245020826281,-0.758212912660786,0.912322935244589,-0.750199402547727,0.0189315261050789,-0.254739580764433,-0.767921768819425,-0.920423958488155,0.0461406339542262
"24","CMR",-0.869003025100815,0.00844761824259726,-0.931165262129732,-0.549242259629218,-0.955322945047752,0.388109168738226,-0.775145896786504,-0.232644271140496,0.495104991706785,0.577906210345199,1.41598155753994,-1.2999464361488,1.6841224438379,-0.667712480848085,1.52046051637448,-0.606660288549413,0.489947090833024,-0.436617107406757,0.0502731435450823,0.0236610143398985,-0.758212912660786,0.912322935244589,-1.09521934832755,-1.07568672608749,-1.18731801318392,-1.49337308051019,-1.57217656751729,-1.20954402259309
"25","COG",-0.973085693768167,0.01406709753423,-0.599460242542277,1.99149383934915,-0.00977596475298581,1.90872972968213,-0.38506556065573,-0.234001989787686,0.704113158999953,0.437554541927628,0.694317672096903,-1.26561723165037,1.09677236207163,-0.665488040867082,1.05467965763016,0.000814054337147358,0.915327510781075,2.28011156090195,0.0502731435450823,0.0087731850923219,-0.758212912660786,-1.09120978529255,-1.14444271405496,-1.38017736862118,-1.42768442211474,-1.66032530145084,-1.42685565766789,-1.16054842888928
"26","COL",0.108697662803166,-0.001589862335336,-0.380140413957083,-1.13670834589858,-0.642984708161624,0.368760184129457,-0.890325930762577,-0.12320806580106,-1.09704662475208,-0.81625348177636,-0.325175753370247,0.145445757813927,-0.258870440838863,-0.658007042591899,0.13446389180446,0.599988294664924,-0.644400695695114,-0.436617107406757,0.0800449456709208,0.0832123313302047,-0.758212912660786,0.912322935244589,-0.761791959017432,-1.6192489241202,-0.387400333622235,-0.158327620006861,-0.989447895679455,-0.589002565915193
"27","CRI",0.175653492275383,0.0155342781987452,0.0930235450148596,-0.616085394792915,-0.186584652636027,-0.085700478167677,-0.00264764823299014,-0.13133184174245,-0.84500717107419,-0.179992656336589,-0.71750889744047,0.854769077749315,-0.153843798423903,-0.510732837256085,0.0583139760124469,-0.140287689162192,-0.644400695695114,-0.436617107406757,0.0800449456709208,0.0832123313302047,-0.758212912660786,0.912322935244589,1.02421170444188,0.705971308548934,0.0682935694303575,0.513602580834195,0.415975087906791,0.392620610973547
"28","CYP",0.942994244699743,0.0262794483051518,0.780260808355452,0.570846120734366,0.910488857204489,-0.538584952942925,0.745095472146081,-0.198565725343681,-0.267160695953265,-0.254846808106073,-0.843513702835286,0.93224655717249,-0.557397255963995,0.579313126124083,-0.71338689701271,0.527447092199627,-0.360813749063079,-0.436617107406757,0.0800449456709208,0.0832123313302047,-0.758212912660786,0.912322935244589,0.993670048963888,0.315282706292043,1.0212662647611,1.14179527916755,0.72613439632469,1.53098402096471
"29","CZE",0.835030889238403,0.0203299864633273,1.38823437847255,0.781747186615308,0.482199147853384,0.31696137168764,0.0859509927010163,-0.169158091482491,0.335274968422704,0.175564832268038,-0.780511300137878,0.494483560803219,-0.915286955932365,1.20796154991266,-1.04125600708601,0.84217343004089,-0.644400695695114,-0.436617107406757,0.0800449456709208,0.0832123313302047,-0.758212912660786,-1.09120978529255,0.955984868175836,1.06995674431477,0.417568725777009,0.882742446204479,0.742044437485456,0.460631839285859
"30","DEU",1.19000795238911,0.0202196357976431,0.513480648291747,0.569353886276737,0.425601467655671,0.197854538392514,-0.643097591039544,-0.202079151019544,-0.0704469474118614,-0.217419910687708,-0.932289815727089,0.835478240285675,-1.1550216831839,1.58339745216214,-1.35479430722816,0.771453168443082,0.489947090833024,-0.436617107406757,0.0800449456709208,0.0832123313302047,1.31300284875404,-1.09120978529255,1.30334595522674,1.2392613774359,1.62913572478818,1.27893829257433,1.47166882278463,1.70962230217944
"31","DNK",1.1887787145906,0.0299382865947084,0.847533449262257,1.48001113225274,-0.352816321698664,0.70117881149479,-0.174992411337753,-0.218883472147865,0.67952408699541,0.418841271684817,-0.923698578995624,0.775371657156772,-0.886747107450038,1.74203091990022,-1.27512719808117,1.26005818539848,0.489947090833024,-0.436617107406757,0.0800449456709208,0.0832123313302047,1.31300284875404,-1.09120978529255,1.55966936285305,1.39240703864775,1.69708255139245,1.73217179115821,1.69586398225177,2.05675571382205
"32","DOM",-0.229214382320972,0.0417290690752933,-0.473502359887163,-2.17038731712966,-0.465949905606606,-0.244335564951354,0.125605226149395,-0.200543074200872,-1.01713173036054,-0.61040429671071,0.130159793397385,0.16437089219769,0.00883333792535588,-0.639513789203517,0.402342608147233,0.02643426886809,-0.077226802431045,-0.436617107406757,0.0800449456709208,0.0757684167064164,-0.758212912660786,0.912322935244589,-0.122623449942398,-0.133413222405577,-0.558501642108565,-0.488014730365641,-0.591964646548235,-0.227712454942402
"33","ECU",-0.252157469504293,0.0130234738301047,0.01149818394835,-1.06636816716793,0.128973503618223,0.473043572205218,-0.648293715684261,-0.206658809224265,-0.390106759479015,0.203635094565008,0.0499749172370472,0.272640102096612,0.160094534881684,-0.596020963023056,0.357536545701492,0.0458717539419783,-0.360813749063079,-0.436617107406757,0.0800449456709208,0.0832123313302047,-0.758212912660786,0.912322935244589,-0.217740821269088,-0.875567281139184,-0.822622493523407,-0.445334481932734,-0.596661718287144,-0.975259744432837
"34","EGY",-0.693993099642917,0.0643633528132544,-0.910340653964545,-0.979035767337681,-0.284238112390456,0.0601367597542196,-0.338773032895579,-0.134813666206909,-1.68718775312577,-1.43380103697333,0.539675410930538,-0.168904170348594,0.532824956060864,-0.401805212058102,0.7833733766231,-0.505238116976509,0.631740564149041,2.28011156090195,0.0651590446080016,0.0683245020826281,-0.758212912660786,-1.09120978529255,-0.870253789814119,-0.579055164315919,-0.400331846539547,-0.23206269766528,-0.0505641979776378,-0.198617727166165
"35","ESP",0.898824532085029,0.0421075462066177,0.046430131140893,0.356256761233991,0.289125336975522,-0.00659034349886354,-0.835970111488779,-0.195448954128099,-1.17696151914361,-1.52736881591838,-0.866423667452526,0.988346816176303,-1.13789777409451,1.39731739924133,-1.17640637655344,0.866734958020967,0.489947090833024,-0.436617107406757,0.0800449456709208,0.0832123313302047,1.31300284875404,-1.09120978529255,1.30178109789419,0.172189467524005,1.41079811135359,1.02035726437842,1.29783025025689,0.831640158832016
"36","FIN",1.00005808540633,0.0427306626010626,0.531130413376357,1.51684642756161,-0.0807786783068738,0.292412669564276,-0.533182420571881,-0.22236888934913,0.366011484304141,-0.226776545809113,-0.966654762652948,0.800478580140803,-0.835375380181851,1.36192332567672,-1.13316829732966,1.05806079149336,-0.786194169011131,-0.436617107406757,0.0800449456709208,0.0832123313302047,1.31300284875404,-1.09120978529255,1.54275634110706,1.36453001236638,1.62963466582748,1.39644073623815,1.78273402232583,2.05179269008642
"37","FJI",-0.0810771655168681,0.00286736591560928,0.82968502416441,0.386843659575195,-1.15493610555322,0.0269205537602196,0.675422042834975,-0.197523910021153,-0.92492218271623,-0.282917070403042,-0.436861830879288,-0.107236316378666,0.0219616682272257,-0.961013617341647,0.327777283589973,-0.507609574850447,-0.219020275747062,2.28011156090195,-0.00927046070659482,0.0087731850923219,-0.758212912660786,0.912322935244589,-0.0330077862057602,0.773454262952989,-0.339369678319282,-0.253690610973171,0.111967419521134,0.273270739778665
"38","FRA",1.13033372747965,0.0282938449545053,0.324072161658105,1.10673719489834,0.0222633996130015,0.278255930159194,-0.71550532612958,-0.217430770051157,-0.254866042700486,-0.750755965128282,-0.917971087841314,0.958551392168178,-0.898163046842969,1.58979917266789,-1.08850700439739,0.815536876421116,-0.786194169011131,-0.436617107406757,0.0800449456709208,0.0832123313302047,1.31300284875404,-1.09120978529255,1.28711853613405,0.837542020092525,1.20643745394743,0.784525763504539,1.35178819613477,1.02674120676632
"39","GAB",0.249448956033356,0.00984869901878884,-0.559799691417181,-0.0664829101603275,0.0972221423493486,1.08243251844682,0.0999844367683344,-0.225699459304536,-0.0335632221545451,-0.657188186183234,0.596950322473636,-0.564426116741278,1.11275467722173,-0.000325748430744152,0.992287590125495,0.703231407105316,2.61684919057328,-0.436617107406757,0.0800449456709208,0.0236610143398985,-0.758212912660786,0.912322935244589,-0.416432191172886,-0.0179402612306154,-0.5293245635289,-0.177834469461963,-0.719973282212543,-1.07958787630423
"40","GBR",1.06123364670133,0.0412461986332726,0.439898796652679,0.638412662650577,-0.467920495909258,0.189024964200855,-0.644203351361241,-0.211451999715346,0.212328904896954,-0.133208766864065,-0.90937985110985,0.894553353189276,-0.869623198360643,1.93995715488724,-1.1028871559807,0.975229155753652,-0.644400695695114,-0.436617107406757,0.0800449456709208,0.0832123313302047,1.31300284875404,-1.09120978529255,1.26468146621272,0.940462989824099,1.66374706057778,1.99284280511827,1.49893605008799,1.82612731421883
"41","GHA",-0.928109407973736,0.0106455711141778,-0.46391546544377,-0.676106604333661,-1.15046333583477,-0.563357381919296,-0.62296037264725,-0.174778892020511,1.30040161400004,0.998961215597914,1.05514961481842,-0.931364616640567,1.18581668933649,-0.919062291446138,1.03410915373858,-0.729976097994214,0.631740564149041,2.28011156090195,-0.00927046070659482,0.0087731850923219,-0.758212912660786,0.912322935244589,-0.436051717218988,-0.321126404690382,-0.309782889096338,-0.666058908786707,-0.437313076036617,-0.342291799479084
"42","GMB",-1.11694551698025,0.00149106420663809,-1.78789895965447,-0.306179359282104,0.403690912322294,-0.198330660583512,-0.165198508548424,-0.217615635393428,1.18974996922606,1.3545190611353,1.0694683427042,-1.38553736659417,1.58080819233188,-0.904261188578619,1.50433986759477,-0.619237484773694,3.18402308383735,-0.436617107406757,0.0651590446080016,0.0832123313302047,-0.758212912660786,0.912322935244589,-1.45909845664593,0.487392864615034,-0.80462722752628,-1.28731811261495,0.00842390295939426,-0.546460801480022
"43","GRC",0.81058543803878,0.0396376182392233,0.56005630253875,0.0150521457747591,0.484117337599536,-0.392258789210655,-0.775999535955231,-0.157789881562116,-0.869596360329235,-1.04081629401758,-0.814876247063737,0.985744698107931,-1.09794198621925,1.45455495682282,-1.20417004676156,0.703570186801593,-0.644400695695114,-0.436617107406757,0.0800449456709208,0.0832123313302047,1.31300284875404,-1.09120978529255,0.934450328417625,0.463813345055754,0.613885979346559,0.475236987655697,0.881560803402328,0.174381586789104
"44","GTM",-0.450500316870755,0.0161062654605054,-1.23430144365967,-1.69870248519872,-0.434226667391847,-0.403681796678105,-0.636434190214857,-0.185435392771217,-0.340928380968919,0.409484279630658,0.46521802592451,-0.366695618801594,1.06195374692319,-0.717268826619787,1.29361388862303,-0.560289817621509,-0.786194169011131,-0.436617107406757,0.0800449456709208,0.0832123313302047,-0.758212912660786,0.912322935244589,-0.354576537593654,-1.08689246479053,-0.690849233219075,-0.470910539440912,-1.28591533071081,-0.900063411804948
"45","HND",-0.631646676338877,0.00259936767683655,-0.725194684309321,-0.776823535333804,0.555801247686258,-0.0497168839677696,-0.143777625734483,-0.184314057156489,-0.697471918293389,0.0819970533229903,0.0786123730085963,0.0434661720388301,0.937520007540249,-0.699888768911443,1.3077600515142,-0.579939040005571,-0.502607222379097,-0.436617107406757,0.0800449456709208,0.0832123313302047,-0.758212912660786,0.912322935244589,-0.445872761093228,-0.574774898403839,-1.05002257043684,-0.883175037076558,-1.01123208205437,-1.09440608816767
"46","HUN",0.49858987767831,0.0446242687548034,0.823451395100385,1.79409430833121,-0.669709343021776,0.2152718841775,-0.420297071152042,-0.126545471301864,-0.13806742305163,-0.7881832194794,-0.668825222628837,0.191278199574972,-0.881039137753573,1.42475662239023,-1.09581102768434,0.442286346048015,-0.644400695695114,-0.436617107406757,0.0800449456709208,0.0832123313302047,1.31300284875404,-1.09120978529255,0.9671733622453,0.936788182375407,0.632111013060414,0.726048388700986,0.734297862595804,0.398314523451284
"47","IDN",-0.474649748665473,0.00389410730018778,-1.03636152134319,-1.27891331360848,1.14108793556837,0.436581642820195,-0.476640556184417,-0.201718239146445,0.132414010505421,0.540479312926834,0.533947919776228,-0.303018742142843,-0.21834385599396,-0.747706277508253,0.089244892904826,-0.950267595498284,2.61684919057328,2.28011156090195,0.0651590446080016,0.0087731850923219,-0.758212912660786,-1.09120978529255,-0.918910723365699,-1.18881964878083,-0.608900822082725,-0.0281436033979118,-0.462598218815136,-0.656356330996681
"48","IND",-1.19689138644767,0.0470264496534304,-1.2710987712052,-0.790704388647719,0.332787823209337,0.183226467697561,-1.21791957725632,-0.184952236656535,-0.697471918293389,0.0819970533229903,1.29284049772228,-0.786396164975538,0.32163007729165,-0.708962171541523,0.332789524193559,-1.23480019290887,-0.786194169011131,-0.436617107406757,0.0800449456709208,0.0832123313302047,1.31300284875404,-1.09120978529255,0.339681647495397,-0.919820531716108,-0.277075498862897,-0.729929561485698,0.1635055717852,-0.509964128208058
"49","IRL",0.900275395302176,0.072599575372673,1.23107861344751,0.486897374636548,-0.652453614326809,0.735304279252224,0.730701290164175,-0.213601163075387,-0.863449150953355,-1.22795185190768,-0.915107342264159,0.769806406441171,-0.755463804431338,0.90601980056196,-0.601912007358275,0.089870766995944,-0.219020275747062,-0.436617107406757,0.0800449456709208,0.0832123313302047,1.31300284875404,-1.09120978529255,1.380255726273,1.31025885126586,1.49649751733455,1.4971937812873,1.37274594190597,1.52310130530899
"50","IRN",-0.401183347787813,0.0886808207675001,-0.67554454952481,-1.10671342911606,2.66058951124366,-0.737930103651181,-0.742379713516429,-0.0900769283133323,-2.27118152556046,-1.66772048433595,0.0585661539685118,-0.0887565895921955,0.471178883339039,-0.704329069285463,1.22629306211225,0.106301582265375,-0.502607222379097,-0.436617107406757,0.0502731435450823,0.0683245020826281,-0.758212912660786,0.912322935244589,-0.990613675564994,-0.371813386220498,-0.74855045482703,-2.00616346586627,-0.943492425801237,-0.735849863389089
"51","ISL",1.25646683051693,0.0240935993605126,0.626986967372872,0.787740492790369,-0.273715643018559,0.225672175092388,-0.338066048169412,-0.210634874297575,1.28195951687038,1.42001622085063,-0.975245999384412,1.11812452452326,-0.629888471109103,0.815571915089648,-0.732911290969809,1.52320531448158,-0.786194169011131,-0.436617107406757,0.0800449456709208,0.0832123313302047,1.31300284875404,-1.09120978529255,1.48143493746793,1.27760166648263,1.58955302967648,0.925181686854554,1.48810415663682,1.41867483126465
"52","ISR",1.07464714733492,0.0255325720797842,1.25750246028102,2.23895215689344,0.412686165738977,-0.712751121894449,-0.00458975965248584,-0.163629301929578,-0.494610960376106,-1.04081629401758,-0.860696176298216,0.901351679674215,-0.350197955982307,0.549491788092644,-0.240153015710717,1.50004125274864,-0.077226802431045,-0.436617107406757,0.0800449456709208,0.0832123313302047,1.31300284875404,-1.09120978529255,0.59440388803431,-1.2498387841397,0.76821018891981,0.989167029877423,1.15209328471894,1.22638365430535
"53","ITA",1.158389184697,0.0223111282237637,0.334887361464011,0.66876918175564,-0.0468750673578637,0.237173142246421,-0.857405294449275,-0.206356690100078,-0.955658698597667,-1.25602211420464,-0.889333632069765,0.989261073876004,-1.14931371348744,1.66712567255983,-1.37219615486921,0.491197664697996,-0.502607222379097,-0.436617107406757,0.0800449456709208,0.0832123313302047,1.31300284875404,-1.09120978529255,1.09544138846885,1.06219977361808,0.618046810189103,0.669695979880981,0.887540604078272,0.195444057549838
"54","JOR",-0.485658912855848,0.0284510389286391,-0.112191835645043,1.08538549092414,1.52973356846579,-1.9198106495337,1.20476522193421,-0.213389924032348,-2.32035996269581,-2.23848379312764,-0.299402043175853,0.311920363676482,1.05909976207496,-0.833281003712865,1.1033383626266,0.865718618932136,4.60195781699752,-0.436617107406757,0.035387242482163,0.0087731850923219,-0.758212912660786,0.912322935244589,-0.255958715815307,-0.147201734439116,-0.0757879256775457,-0.213716209734297,0.180678762791775,-0.252503615822693
"55","JPN",1.25794754975447,0.0123973195964265,1.08286667916398,-0.371421553062427,1.14844570478307,0.380809178826943,-1.23291673831167,-0.219300491606677,0.292243799288494,0.493695423454311,-0.983837236115877,1.15596072778771,-1.03401272561884,1.036880710232,-1.30272476298607,0.951429882090198,-0.786194169011131,-0.436617107406757,0.0800449456709208,0.0832123313302047,1.31300284875404,-1.09120978529255,1.01352360224196,1.13809945512868,0.750572168954135,0.515860945959532,1.22413860996352,0.831902183880906
